t,p,effect_size
2.4010973070219093,0.021961624316800796,0.800365769007303
1.0625477062643753,0.2954761953048465,0.3541825687547918
-0.4330988309325264,0.6676782243373673,0.1443662769775088
-1.2867842959162228,0.2068619698706865,0.42892809863874093
1.2365412315120614,0.22473141623090548,0.41218041050402043
-1.0438734166220898,0.30390945898266464,0.3479578055406966
-0.28973706507808783,0.7737770392882154,0.09657902169269593
-1.4241236939097361,0.16352447190578132,0.47470789796991203
1.0047462579030761,0.3221165385130584,0.33491541930102536
0.5319691543077749,0.5982065467132536,0.17732305143592494
-0.9210320122760773,0.3635230840197199,0.3070106707586924
0.6011736529739926,0.5517116560438975,0.20039121765799756
1.3900698503860651,0.1735420294785,0.46335661679535506
-0.6966789099633809,0.49073979797275835,0.23222630332112695
-0.05346051522191141,0.957677880280341,0.017820171740637138
-0.07059349951421591,0.9441348831207,0.023531166504738632
0.7420247312064682,0.4631678393644272,0.2473415770688227
0.47603005529948345,0.6370976816895578,0.15867668509982782
1.2526968583175329,0.21886383352285477,0.4175656194391776
-0.024880645859696873,0.9802956231174386,0.008293548619898956
1.2029350346038696,0.23731148993564857,0.4009783448679565
-2.2156820648578246,0.03351155218372985,0.7385606882859417
-1.376807512562108,0.17757064501138675,0.4589358375207026
-0.4204553150829197,0.6767984829363619,0.1401517716943066
-0.901686277498711,0.3735669585348782,0.3005620924995704
-0.5398200558716936,0.5928394382270272,0.1799400186238978
-1.491198001884246,0.14513001357116026,0.49706600062808187
-0.9519857213971906,0.3478232723074157,0.3173285737990635
-0.6688431405294495,0.508111726029066,0.22294771350981654
-0.46715826253104176,0.6433667813245993,0.15571942084368057
1.2341328678860677,0.22561607863121055,0.41137762262868915
0.4825645764419565,0.6324974307578071,0.1608548588139855
-0.2022382283945661,0.8409357691088327,0.06741274279818871
0.35814522878281485,0.7224487181384752,0.11938174292760495
0.7958831874936724,0.43162183963573164,0.26529439583122405
-0.2205888363460211,0.8267318811995584,0.07352961211534037
-1.6594307653006182,0.10622671298853757,0.5531435884335394
1.5665962321105946,0.12647020144619234,0.5221987440368648
1.2363907684246092,0.2247866097971362,0.4121302561415363
-0.14467131138994366,0.8858245801915214,0.048223770463314546
-0.5518045611479288,0.5846912263463626,0.18393485371597623
0.7644722719535979,0.44985932656883654,0.2548240906511994
1.1180169760449696,0.2713974004978245,0.3726723253483233
1.2001620324264128,0.23837230835148385,0.4000540108088043
0.07765032934738104,0.9385613845565068,0.025883443115793683
-0.3521850226447904,0.7268732058426107,0.11739500754826347
-1.2295623449185649,0.22730210182526805,0.4098541149728549
0.7749157569120797,0.4437456219790006,0.2583052523040266
0.89301861729046,0.37812468782035913,0.2976728724301533
2.126363152778403,0.0408139880333307,0.7087877175928009
0.1578560195507033,0.8755040584346306,0.05261867318356776
-0.5481149457082232,0.5871939790684328,0.18270498190274106
-1.0887813190085913,0.2839078653245171,0.36292710633619707
-0.048887731389512856,0.9612948268791026,0.01629591046317095
-2.4403567367994583,0.02003723179847845,0.8134522455998194
0.248599047998555,0.8051664691730251,0.08286634933285165
0.07744128513874192,0.9387264443319041,0.025813761712913975
-1.3298715610801517,0.19241376923667994,0.4432905203600505
-0.34516125738017706,0.7320994436004542,0.11505375246005901
-1.4087396612073817,0.1679921684218558,0.46957988706912723
0.5915025620055534,0.5580963706599427,0.1971675206685178
-0.49188576227473974,0.625961052325838,0.16396192075824656
0.7510199753107759,0.4578074666350258,0.2503399917702586
0.33242625883146076,0.7416083190848269,0.11080875294382024
1.1137973663574785,0.2731783042232876,0.3712657887858261
-1.0889596701719755,0.28383032833419464,0.36298655672399177
-0.13302604397900905,0.8949570005675831,0.04434201465966969
0.12319799419871162,0.9026757128587104,0.0410659980662372
-0.8007713607636422,0.42882447980168303,0.26692378692121405
-0.9943525011195984,0.3270756716977805,0.3314508337065328
0.3713235072841409,0.7127005244300728,0.12377450242804695
0.05565362909122105,0.9559435054676193,0.018551209697073683
0.17715486097186756,0.8604379061794688,0.059051620323955854
-1.1403730466680677,0.2621005402255859,0.3801243488893559
0.7766654615236857,0.44272619851641093,0.2588884871745619
-0.5290590342020185,0.6002018292144866,0.17635301140067286
-1.1360997696233082,0.26385961089655524,0.3786999232077694
1.225716525831406,0.2287280425578454,0.4085721752771353
-0.05059448773495675,0.9599447278993101,0.01686482924498558
0.7332604330963118,0.4684255683392313,0.24442014436543733
-1.5045110397682442,0.14168359663677343,0.501503679922748
-0.9251424228145059,0.3614119834328846,0.3083808076048353
-0.14586999749676494,0.8848854263779162,0.04862333249892164
1.1348451793612353,0.26437766768737353,0.3782817264537451
1.1700194329116038,0.25012957202257763,0.39000647763720125
1.4346435064368073,0.16052363034353537,0.47821450214560246
0.3014947384257579,0.7648736173857099,0.10049824614191931
-0.7914126322816082,0.43418985703870494,0.26380421076053606
-1.524716940517448,0.13657860846952577,0.5082389801724827
0.5003488682646979,0.6200528516459176,0.16678295608823268
-0.5788659389793973,0.5664950726629349,0.19295531299313243
-0.030294245284969806,0.9760095198639462,0.0100980817616566
-0.09353153092987974,0.926030304971142,0.031177176976626583
-2.1666925446305556,0.037358013596967284,0.722230848210185
-0.9224906217891516,0.3627730236373201,0.30749687392971714
-1.5462714193370095,0.13129742580255618,0.5154238064456698
-1.1490566009734875,0.2585521111876611,0.3830188669911624
-1.6506712209802623,0.10801461488885218,0.5502237403267541
-1.6859596294124204,0.10096091940096154,0.5619865431374734
-1.0039795860759502,0.3224805778107136,0.3346598620253168
0.0662648356930194,0.947555103212029,0.0220882785643398
-1.3824013536834798,0.17586265364929463,0.4608004512278266
-1.113342843615322,0.27337063435304376,0.3711142812051075
-2.0598227496725583,0.047136745775906694,0.6866075832241862
-0.30214204361292835,0.7643843786739286,0.10071401453764278
-0.04858342224840277,0.961535557461594,0.016194474082800923
0.3378652273430543,0.7375420445469717,0.11262174244768476
0.5663370759400937,0.574884213233277,0.1887790253133646
-1.170518406454018,0.24993155919093316,0.3901728021513393
-0.5386215459866581,0.5936572824663999,0.17954051532888604
-0.7204163207035963,0.47619280235609784,0.24013877356786542
-0.22123491286627112,0.8262328473132629,0.0737449709554237
-0.5422643712376883,0.5911731501959456,0.18075479041256273
-0.7428720602201959,0.46266135165217304,0.24762402007339862
-0.2507781838963294,0.8034949626171601,0.08359272796544315
1.1777964244736903,0.24705634160240114,0.3925988081578967
-0.5147421496704396,0.6100634749522165,0.1715807165568132
1.1178584147479782,0.27146417139576695,0.3726194715826594
-2.5427760448399335,0.015718679192742845,0.8475920149466445
-1.2651911951408699,0.2144053818739054,0.42173039838029
-0.2088443959134831,0.8358159082279631,0.0696147986378277
-0.6398869005185233,0.526534835611192,0.21329563350617442
0.9890613645765856,0.32962000490876,0.3296871215255285
0.7490405415746143,0.45898390474570105,0.24968018052487145
0.32666804703412927,0.7459214920984423,0.10888934901137642
0.1992254808056262,0.8432730353381982,0.0664084936018754
0.5903002854570831,0.5588927123934865,0.19676676181902772
0.7382876866407421,0.46540549158643363,0.246095895546914
-1.155055045370602,0.2561213135746179,0.38501834845686733
-0.6473901048547042,0.5217270014111466,0.21579670161823472
-0.7503061298577967,0.45823152293819525,0.2501020432859322
-0.8240521296927471,0.4156534408461243,0.2746840432309157
0.8108826172032944,0.4230731654474892,0.27029420573443147
0.6657716429076214,0.5100490578177275,0.22192388096920712
-0.10283610940696794,0.9186972032071702,0.03427870313565598
1.6127592498920953,0.11604176275980023,0.5375864166306984
0.2074445142563707,0.8369002351068775,0.06914817141879023
-0.7768105953942567,0.44264170262021363,0.25893686513141884
0.6154442785451051,0.5423593573548626,0.20514809284836835
0.9213582561738164,0.3633552317766331,0.30711941872460546
-0.8513551332332436,0.4005287428890204,0.2837850444110812
-0.5482428057778832,0.5871071619719159,0.18274760192596107
-1.5626678063102792,0.12739180065383388,0.5208892687700931
-1.2233146883261856,0.22962195698656632,0.4077715627753952
-0.330896506888772,0.7427533554387737,0.11029883562959066
-1.6372418186660755,0.11080392746371708,0.5457472728886918
0.601622527714917,0.551416228040742,0.200540842571639
0.5010215428376835,0.6195843393371772,0.16700718094589448
0.42297503448490004,0.674976900724233,0.1409916781616333
0.14219683230019664,0.8877638284466889,0.04739894410006554
0.3074686321674709,0.7603622452653623,0.10248954405582363
0.8921848154151943,0.37856500618721955,0.29739493847173143
-0.4660495147319188,0.6441521389555687,0.15534983824397294
-0.46479196617689067,0.6450433988952282,0.1549306553922969
-0.1671030028649852,0.8682789096754048,0.05570100095499506
-0.4903870688925816,0.627009943850323,0.16346235629752723
1.8526854760799862,0.07262452061216117,0.6175618253599956
-0.8885831447731003,0.3804707810806155,0.2961943815910334
1.238785264241693,0.2239094497533335,0.4129284214138977
-0.20822345740439616,0.8362968375904754,0.06940781913479872
-0.6979270701965117,0.4899687202991504,0.23264235673217054
0.6111690182988776,0.5451524803119296,0.20372300609962585
-0.36097709030560066,0.7203499016887218,0.12032569676853357
1.2977487101120833,0.20310946827452847,0.4325829033706944
0.17882033381029735,0.8591401099165714,0.05960677793676578
0.2568707359679542,0.7988266726182096,0.08562357865598472
0.6228731051798174,0.5375237290882213,0.2076243683932725
1.2759008930870894,0.2106384971502888,0.42530029769569655
-0.8907365667093042,0.3793305881840354,0.29691218890310145
-0.44686207883210355,0.6578082565005725,0.14895402627736787
1.2176097872502125,0.23175560483320032,0.40586992908340414
0.303626571975644,0.7632627308941676,0.10120885732521466
0.5206211335533234,0.6060048582089816,0.17354037785110776
0.8397209414210322,0.4069309204662295,0.2799069804736774
-0.19159695950701808,0.8491975875317119,0.06386565316900601
0.021974651380175566,0.9825966363738543,0.007324883793391856
-1.501573470755997,0.14243836050324823,0.5005244902519991
1.2022201486869153,0.23758463731702192,0.40074004956230497
-0.06545681510872088,0.9481936607594111,0.021818938369573625
0.0848219247075963,0.9329004650443595,0.0282739749025321
0.1362670770199825,0.8924138098816832,0.04542235900666084
-0.4917411126718801,0.6260622539202829,0.16391370422396007
-0.8541540054693316,0.3989980345915184,0.2847180018231105
2.4526264928294164,0.01946809762257743,0.817542164276472
0.6752525276117055,0.5040820581552315,0.22508417587056848
-2.786841051550332,0.008645620161463726,0.9289470171834439
0.5863853223033642,0.5614898218111273,0.19546177410112134
0.4602643797562648,0.6482566327037632,0.15342145991875492
-1.4802736377253607,0.14800788426320785,0.49342454590845347
-1.267833451124617,0.21347134736570653,0.4226111503748723
0.6982606061082026,0.4897627867035813,0.23275353536940088
-1.8346866516837517,0.07531481170238694,0.6115622172279173
-1.0993985299777636,0.2793181760810059,0.36646617665925446
0.05208855161336497,0.9587629738408874,0.01736285053778832
0.23018491826329884,0.8193274342114611,0.07672830608776628
0.0007536471146326193,0.9994030813088011,0.0002512157048775398
0.3312840384034416,0.7424632274283978,0.1104280128011472
-1.633004675576704,0.11169622369428156,0.5443348918589013
1.2009493345922195,0.23807076924985013,0.40031644486407314
-0.28386293152519393,0.778236948357119,0.09462097717506467
-0.1451414750423418,0.8854561934924694,0.04838049168078059
0.33677124417542115,0.738359314950276,0.11225708139180704
-0.4264782353834389,0.6724476333351166,0.14215941179447963
-0.7363358576596974,0.46657669067628027,0.24544528588656583
-0.8105417893899678,0.4232662580262919,0.27018059646332254
1.4032113735415583,0.16962083448802293,0.4677371245138527
-1.0745878888709217,0.29012644207210014,0.3581959629569739
0.4932651577192843,0.624996352103561,0.16442171923976143
-0.11292670176011949,0.9107528080561729,0.03764223392003984
0.3064902453427818,0.7611005265702465,0.10216341511426058
-0.001370529458443172,0.9989144860362664,0.00045684315281439066
-0.23139773863491878,0.8183927896134116,0.07713257954497293
0.667164212711946,0.5091702014238874,0.22238807090398202
-2.1871911193276117,0.03570314255280587,0.7290637064425372
-1.0679764270708023,0.2930555929185411,0.3559921423569341
-0.7056684185815454,0.4852015779397105,0.23522280619384847
1.541934463576178,0.1323465524034453,0.5139781545253927
-1.0743553692919185,0.2902291074190582,0.3581184564306395
0.3434703869537903,0.7333595373381618,0.11449012898459675
1.3069974912134208,0.19998458143191042,0.4356658304044736
0.4531588206579609,0.6533132631951,0.1510529402193203
0.3434174346518444,0.7333990113254261,0.11447247821728145
0.19474403973821386,0.8467523657347414,0.06491467991273796
0.8055160600354428,0.4261197856838157,0.2685053533451477
-1.7393081047979289,0.09102825058995011,0.5797693682659764
-0.17300915784568563,0.8636700897054151,0.05766971928189521
1.0338566422861648,0.308501208345921,0.344618880762055
-1.368578187505926,0.18010675584895117,0.45619272916864195
0.9502623243730485,0.34868537476478767,0.31675410812434956
0.1998572988562478,0.8427827555258147,0.06661909961874928
-0.5644930262704306,0.5761241260231622,0.18816434209014354
0.4844056852355856,0.6312039720270191,0.1614685617451952
-1.8723727228765714,0.06977636089357489,0.6241242409588571
-1.7143355183534623,0.09557079098147403,0.5714451727844875
0.060747979358247994,0.9519156084920606,0.020249326452749333
0.8649519924247808,0.3931271371011864,0.28831733080826033
1.4140174090012632,0.1664487809651698,0.47133913633375435
-0.8166145874977221,0.419833853943544,0.2722048624992407
-0.28827928885445514,0.7748831282776631,0.0960930962848184
0.16301872911885493,0.8714687868289401,0.05433957637295163
-1.274693457901128,0.211060666577823,0.424897819300376
-0.14070744498351612,0.8889313999346851,0.04690248166117204
-1.6455743133076413,0.10906634198108604,0.548524771102547
-0.36107190183198634,0.7202796706806749,0.12035730061066212
-0.3132965246707119,0.7559693187991838,0.10443217489023729
-0.5515075535310333,0.5848925016900466,0.1838358511770111
-1.0123277437351115,0.3185317018645521,0.3374425812450371
1.5128831234287532,0.1395501142612958,0.5042943744762511
-0.36117069764643983,0.720206490960808,0.12039023254881327
0.7491616037363165,0.4589119030234543,0.2497205345787721
-0.7660247547776027,0.4489473454380545,0.2553415849258676
-0.060378870905825076,0.9522074058164472,0.020126290301941692
2.070675069971501,0.046050128514535625,0.6902250233238335
2.0660791549380098,0.04650758852815373,0.688693051646003
1.4040706441375348,0.1693668796070975,0.4680235480458449
0.9662129471378553,0.3407604674925703,0.3220709823792851
-0.6183135975413517,0.5404889555382533,0.20610453251378388
-0.8698820401726237,0.3904649257009646,0.2899606800575413
-0.10957544311205404,0.913390285714833,0.03652514770401801
0.4149422463283629,0.6807909320093943,0.1383140821094543
1.491607188684495,0.14502309487520806,0.49720239622816503
-1.0997185157981075,0.2791806727780484,0.3665728385993691
-1.445860825051838,0.15737188759416487,0.48195360835061274
-0.9550077275592396,0.346314981933475,0.31833590918641314
1.63820982106403,0.11060090370991763,0.5460699403546766
1.3601596771363738,0.1827301659693897,0.453386559045458
2.2830750347839732,0.02879889879884941,0.7610250115946577
-0.28264443357012536,0.7791630493889496,0.09421481119004178
1.0434107800690413,0.3041204844748643,0.3478035933563471
-0.3152523385994729,0.7544969094556944,0.10508411286649098
-0.6529658777682262,0.5181695436869566,0.21765529258940877
-0.09655465243821261,0.9236469778330694,0.03218488414607087
-0.8588250756344545,0.3964516225836233,0.28627502521148485
0.46929502555299146,0.6418544251866249,0.1564316751843305
1.198872116597084,0.23886695849730546,0.39962403886569475
0.25494804703906415,0.8002990904589093,0.08498268234635471
-0.3284475218244288,0.7445876855068627,0.1094825072748096
-1.429200189328509,0.16207089948325928,0.476400063109503
0.9941310811936014,0.32718187746989336,0.3313770270645337
-1.5286529320832796,0.13560164603587088,0.5095509773610931
1.054626304865365,0.2990332892787359,0.35154210162178834
-0.31354272336218225,0.755783920209947,0.10451424112072744
-1.6968756669821206,0.0988581360498903,0.5656252223273736
-0.3941161325464457,0.6959564271650192,0.13137204418214854
1.7719295485302877,0.08536880962110019,0.5906431828434291
-0.3894292115268452,0.6993872824110108,0.12980973717561503
-0.24631710328286832,0.8069178327286595,0.08210570109428945
0.8090646752871267,0.4241037248589491,0.2696882250957089
0.020372768005326964,0.9838650993936944,0.006790922668442322
0.6181348303362305,0.5406053887098572,0.20604494344541022
-0.3378421016441064,0.7375593176148592,0.11261403388136877
-1.2074309641817162,0.2355989723496257,0.40247698806057214
1.0121600008144482,0.31861072122951667,0.33738666693814945
-1.951879152574358,0.059228553050925,0.6506263841914526
-1.5323864455312963,0.13468015888718818,0.5107954818437654
0.1624393574092555,0.8719214627755572,0.054146452469751825
1.0477143546493772,0.3021613900126122,0.349238118216459
0.7229368140311173,0.4746627895487262,0.24097893801037246
0.6911559678462773,0.49415987669923334,0.23038532261542577
-0.8013234855493294,0.4285092083943569,0.26710782851644316
0.7452906845733022,0.4612174045835501,0.24843022819110072
0.532393851538052,0.5979156222865512,0.17746461717935066
1.101683633963325,0.278337282759607,0.36722787798777506
0.029422972151562383,0.9766992865286406,0.00980765738385413
-0.4959873891240098,0.6230944891589256,0.16532912970800323
1.1147400283295739,0.27277972739231693,0.3715800094431913
-0.9176088470402096,0.3652873543705253,0.3058696156800698
0.9536191886289767,0.34700746387641224,0.31787306287632555
-0.42005606858089517,0.6770872921689216,0.14001868952696503
0.35043827291217905,0.7281716977267498,0.11681275763739302
-0.812031930788605,0.4224224306267468,0.27067731026286834
0.20741892384222496,0.8369200600694255,0.06913964128074165
-0.16935730466859256,0.8665192225425293,0.05645243488953085
-0.4831601422401926,0.632078891187544,0.16105338074673087
-1.116799363558052,0.27191044417862364,0.3722664545193507
0.23134501465011112,0.8184334150871868,0.07711500488337038
0.5705956927539462,0.5720258279858506,0.1901985642513154
1.0101620593627472,0.3195529308921222,0.3367206864542491
-0.2559513764921992,0.7995306360678922,0.08531712549739971
0.13632331605366738,0.8923696900636902,0.04544110535122246
0.2677001350750663,0.7905474922601645,0.08923337835835544
-1.4758760006667777,0.1491791619162114,0.4919586668889259
1.1339591379543246,0.2647439810152814,0.37798637931810813
-1.091353114156307,0.28279124334075606,0.36378437138543573
0.6260087163837139,0.5354894829149575,0.20866957212790463
-1.0183774198906614,0.3156908153702664,0.33945913996355387
-0.5739868549217235,0.5697547359119939,0.19132895164057453
2.3095307085937438,0.027117990004227724,0.7698435695312478
-1.686335201317602,0.10088795855402233,0.5621117337725341
0.5199795603943537,0.6064471608990512,0.17332652013145122
-0.8368552897694393,0.408517597475917,0.27895176325647975
-1.9131666849179896,0.06417839540442152,0.6377222283059965
0.02044774353992328,0.983805728493787,0.006815914513307761
-0.5194147947215192,0.6068366369902132,0.17313826490717302
1.3196402774623661,0.1957724660126119,0.4398800924874554
-1.8356384538753352,0.07517044607600468,0.6118794846251117
1.6366715213813443,0.11092368244204216,0.5455571737937814
-0.16888030419344743,0.8668915073752476,0.05629343473114914
-0.4272094531639657,0.6719201900888377,0.14240315105465523
-0.5920044570615025,0.5577641053017444,0.19733481902050082
-0.18624634654324915,0.8533583809420204,0.062082115514416385
1.059541337440061,0.2968227011559853,0.35318044581335367
-1.0751133188863113,0.28989454079788474,0.35837110629543717
0.3975977211417916,0.6934120789540614,0.13253257371393054
0.13167961315917495,0.8960138582157092,0.04389320438639166
-0.4647298300081161,0.6450874503697196,0.15490994333603872
-1.411870300705372,0.16707531745635731,0.4706234335684573
1.08618339711649,0.2850389931782013,0.3620611323721634
-0.28416681331491317,0.7780060387679127,0.09472227110497104
1.539755148155333,0.13287629206223256,0.5132517160517776
0.844852106530938,0.40409946628752724,0.281617368843646
1.4817915186542892,0.14760531583316397,0.49393050621809637
-0.2687806872936116,0.7897227352877538,0.08959356243120385
0.14256492126584136,0.8874753125305304,0.04752164042194712
-0.781646556576668,0.4398317538284052,0.2605488521922227
-0.6207792220551798,0.5388844027986308,0.20692640735172657
0.4243870105408325,0.673957008124803,0.14146233684694418
-0.021487976784522054,0.982982008490876,0.007162658928174017
0.8025635312559106,0.42780163760768775,0.26752117708530354
-0.3807001654293046,0.7057940709755607,0.12690005514310154
-0.9702021109716543,0.33879747203677746,0.32340070365721807
1.3200701740849625,0.19563044304221366,0.4400233913616542
-0.4273148205814466,0.6718442001839471,0.14243827352714886
1.1685527876475106,0.2507122585936866,0.3895175958825035
0.6754266032159549,0.5039728606575495,0.22514220107198496
-1.5645970361761559,0.126938528245252,0.5215323453920521
1.0695533391034961,0.2923550793959261,0.35651777970116544
-0.26327688991536347,0.7939261839577638,0.08775896330512116
-0.17297070188155714,0.863700083019663,0.05765690062718572
-1.725942023304205,0.09343648971769324,0.5753140077680684
-0.39650567549657834,0.6942097599885422,0.13216855849885945
0.1361040074583027,0.892541740777492,0.0453680024861009
-1.0939705080031048,0.2816580192766864,0.36465683600103493
0.47884215055278906,0.6351161836464867,0.159614050184263
-0.7249627564007085,0.4734350304694138,0.24165425213356947
0.08771626843655476,0.9306167932191567,0.029238756145518255
-1.4000181363638622,0.17056720034421533,0.4666727121212874
-1.3561359596664189,0.18399445933804873,0.45204531988880625
-0.8450197502006637,0.4040071662060616,0.28167325006688787
0.3095348934076962,0.7588038142298874,0.1031782978025654
-0.5619472756904187,0.5778380160360117,0.1873157585634729
-1.1849760019874964,0.24424379706876898,0.39499200066249884
-1.079049200773569,0.2881615642107193,0.359683066924523
-1.4008378419127498,0.17032387443704775,0.46694594730424993
3.4285801653927104,0.0016063962394028514,1.1428600551309034
-1.6535886834986306,0.10741639055133329,0.5511962278328769
-0.0015347129670257595,0.9987844462521912,0.0005115709890085865
1.5578714660458288,0.12852440127247594,0.5192904886819429
0.33078817990963955,0.7428344619714198,0.1102627266365465
0.04931983550400061,0.9609530075510759,0.0164399451680002
-1.5747532580040506,0.1245739009208261,0.5249177526680169
1.3566771647890188,0.18382401432237697,0.4522257215963396
-0.17597437518095405,0.8613580218494199,0.05865812506031802
0.44380296947213066,0.6599967202325498,0.1479343231573769
-0.7165373269097479,0.4785529714853807,0.23884577563658263
0.26697721614959946,0.791099414088295,0.08899240538319982
1.4896636270517332,0.14553150061578693,0.4965545423505778
1.4797995660360208,0.1481337957332344,0.4932665220120069
0.49057374141225313,0.6268792542172861,0.16352458047075102
0.7162926465464341,0.47870207049055735,0.23876421551547805
1.7093773515098583,0.09649489143428698,0.569792450503286
1.6027117618585298,0.11824937991350916,0.5342372539528432
-1.5608585318633974,0.1278180837905951,0.5202861772877991
0.5934181503779323,0.5568287506131704,0.1978060501259774
0.8559791769639364,0.39800182903054004,0.28532639232131213
-0.1246547093422849,0.9015310184147288,0.04155156978076164
-1.3283663403875128,0.19290510517157314,0.44278878012917094
-0.8645579153609916,0.39334043233868277,0.28818597178699723
-0.8504516052906237,0.4010236699862405,0.28348386843020784
2.1331126572313632,0.04021656875180536,0.7110375524104543
1.7752181903528166,0.08481511105784527,0.5917393967842721
1.6480428789463657,0.10855591132756047,0.5493476263154553
-0.7011275677915106,0.4879946595326434,0.2337091892638369
0.42792076398781387,0.6714072680123085,0.14264025466260463
0.19587114219076618,0.8458770018647618,0.06529038073025538
-2.0683254961024247,0.04628349942792941,0.6894418320341414
-0.5709719599336044,0.571773616902025,0.1903239866445348
-0.0067819122181121275,0.9946284958361753,0.0022606374060373763
-0.16550813277600046,0.8695242629331271,0.05516937759200014
0.6774004551236296,0.5027355775174408,0.2258001517078765
-0.3264525081161365,0.746083103562549,0.10881750270537884
-1.7240275295919654,0.0937857678760046,0.5746758431973217
1.3656093544741539,0.18102855968444104,0.4552031181580513
1.131401952220167,0.26580323889084834,0.377133984073389
-0.47314433642044484,0.6391338791696325,0.15771477880681495
0.29041760196823124,0.7732608454097059,0.09680586732274375
0.16719386896519542,0.8682079671885169,0.05573128965506514
-1.11390032493271,0.2731347509973446,0.37130010831090327
0.7022628232742388,0.4872955144011103,0.2340876077580796
2.084653871836575,0.04468297042813211,0.694884623945525
0.04271548296531743,0.9661782117902518,0.014238494321772474
-0.8211669546238581,0.4172720519020756,0.27372231820795273
-1.1843514647848619,0.24448751837143368,0.3947838215949539
0.7600727094837892,0.45244973026257995,0.25335756982792973
-1.1187642880048163,0.27108286217055133,0.37292142933493877
1.10635640762602,0.27633909915640975,0.3687854692086734
0.2683285362045058,0.7900678203913235,0.08944284540150194
2.7454100936302277,0.009586593199046515,0.9151366978767425
-0.6721240709755321,0.5060467579169066,0.22404135699184402
0.26371575676573467,0.7935907741568333,0.0879052522552449
1.3455820313035591,0.18734275506996265,0.448527343767853
-1.3597438578171963,0.18286050821711405,0.45324795260573214
0.3750997855477628,0.7099160759216615,0.12503326184925426
-0.15873487050181176,0.8748168898983619,0.05291162350060391
0.9126436913788902,0.3678562617506792,0.3042145637929634
1.0413218661017385,0.3050745802773993,0.34710728870057944
1.2907803210299267,0.2054883117867646,0.4302601070099756
-0.31631954350309965,0.7536938704780827,0.10543984783436657
-0.06692296467195538,0.9470350270669764,0.022307654890651788
1.536676091939495,0.13362765851923158,0.5122253639798316
-0.8042074577272298,0.4268647084473679,0.26806915257574326
0.35041859885450694,0.7281863276007727,0.11680619961816897
1.7230933203368761,0.09395660067161686,0.5743644401122922
0.4490375763943228,0.6562537825538781,0.14967919213144093
-0.6581348897721377,0.5148833465873857,0.21937829659071262
2.48199325815583,0.018165327272243882,0.8273310860519435
-1.832941946929899,0.07558005553486842,0.6109806489766331
-2.03312388538488,0.04990640039006207,0.67770796179496
-0.5604389902958794,0.578854628571177,0.18681299676529312
0.16871511108079473,0.8670204429336088,0.056238370360264904
1.4405944439277933,0.1588454369730527,0.4801981479759312
-0.8544825268069485,0.39881860717473516,0.28482750893564945
-1.2219387669704622,0.23013521480365248,0.40731292232348737
0.8218552435285066,0.41688556305227153,0.2739517478428355
-0.4806652373430576,0.6338330305829676,0.1602217457810192
0.3764356167807116,0.7089320629812731,0.12547853892690386
-2.2439418406981924,0.03145726518379805,0.7479806135660642
-0.7953094368047895,0.4319509035712865,0.26510314560159653
0.9708668230220219,0.33847111749518655,0.3236222743406739
1.0233472509982124,0.31337005805310764,0.3411157503327375
